"datasheet modifications: removed spaces, special characters, and unnecessary capital letters from col names, copied and pasted in data from different channels from raw data file into this main csv.",,,,,,,,,,,,,,,,,,,,,,
Id,date,delta_T_min,sensor,calibration,user,oxygen,oxygen_unit,temp,temp_unit,pressure,pressure_unit,mode,salinity_pmil,user_signal_intensity,error,error_code,phase,amplitude_uV,reference_amplitude_uV,signal_LED_current,ref_LED_current,battery_V
6188,1/12/20 17:19:46,79.037,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.556,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.882,24625,39914.50,36.00,52.50,#N/A
6192,1/12/20 17:19:49,79.087,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.564,ppm (mg/L),10.802,°C,1018.000,hPa,Humid,0,0,,0,29.876,24610,39916.50,36.00,52.50,#N/A
6196,1/12/20 17:19:52,79.137,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.545,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.895,24619,39910.67,36.00,52.50,#N/A
6200,1/12/20 17:19:55,79.187,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.565,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.872,24625,39914.13,36.00,52.50,#N/A
6204,1/12/20 17:19:58,79.237,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.561,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.876,24622,39912.53,36.00,52.50,#N/A
6208,1/12/20 17:20:01,79.287,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.560,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.878,24624,39918.46,36.00,52.50,#N/A
6212,1/12/20 17:20:04,79.337,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.551,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.885,24618,39910.31,36.00,52.50,#N/A
6216,1/12/20 17:20:07,79.387,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.562,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.875,24604,39916.02,36.00,52.50,#N/A
6220,1/12/20 17:20:10,79.437,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.559,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.879,24602,39920.52,36.00,52.50,#N/A
6224,1/12/20 17:20:13,79.487,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.558,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.877,24610,39917.22,36.00,52.50,#N/A
6228,1/12/20 17:20:16,79.537,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.548,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.886,24615,39917.20,36.00,52.50,#N/A
6232,1/12/20 17:20:19,79.587,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.551,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.885,24619,39915.18,36.00,52.50,#N/A
6236,1/12/20 17:20:22,79.637,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.560,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.878,24608,39917.18,36.00,52.50,#N/A
6240,1/12/20 17:20:25,79.687,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.561,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.874,24609,39917.62,36.00,52.50,#N/A
6244,1/12/20 17:20:28,79.737,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.559,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.876,24588,39920.32,36.00,52.50,#N/A
6248,1/12/20 17:20:31,79.787,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.562,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.872,24607,39915.91,36.00,52.50,#N/A
6252,1/12/20 17:20:34,79.837,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.541,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.895,24597,39921.61,36.00,52.50,#N/A
6256,1/12/20 17:20:37,79.887,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.555,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.878,24594,39914.94,36.00,52.50,#N/A
6260,1/12/20 17:20:40,79.937,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.559,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.876,24598,39914.56,36.00,52.50,#N/A
6264,1/12/20 17:20:43,79.987,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.554,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.882,24585,39920.32,36.00,52.50,#N/A
6268,1/12/20 17:20:46,80.037,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.551,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.885,24582,39919.26,36.00,52.50,#N/A
6272,1/12/20 17:20:49,80.087,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.555,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.883,24588,39910.02,36.00,52.50,#N/A
6276,1/12/20 17:20:52,80.137,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.553,ppm (mg/L),10.802,°C,1018.000,hPa,Humid,0,0,,0,29.889,24600,39917.13,36.00,52.50,#N/A
6280,1/12/20 17:20:55,80.187,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.549,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.891,24586,39917.01,36.00,52.50,#N/A
6284,1/12/20 17:20:58,80.237,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.559,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.879,24587,39916.28,36.00,52.50,#N/A
6288,1/12/20 17:21:01,80.287,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.549,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.890,24568,39921.56,36.00,52.50,#N/A
6292,1/12/20 17:21:04,80.337,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.566,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.871,24573,39922.85,36.00,52.50,#N/A
6296,1/12/20 17:21:07,80.387,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.553,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.883,24581,39922.31,36.00,52.50,#N/A
6300,1/12/20 17:21:10,80.437,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.559,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.876,24570,39918.05,36.00,52.50,#N/A
6304,1/12/20 17:21:13,80.487,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.562,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.873,24571,39919.02,36.00,52.50,#N/A
6308,1/12/20 17:21:16,80.537,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.554,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.885,24574,39923.84,36.00,52.50,#N/A
6312,1/12/20 17:21:19,80.587,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.564,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.873,24581,39925.21,36.00,52.50,#N/A
6316,1/12/20 17:21:22,80.637,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.567,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.869,24564,39926.50,36.00,52.50,#N/A
6320,1/12/20 17:21:25,80.687,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.556,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.880,24563,39920.49,36.00,52.50,#N/A
6324,1/12/20 17:21:28,80.737,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.559,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.879,24560,39922.71,36.00,52.50,#N/A
6328,1/12/20 17:21:31,80.787,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.556,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.880,24560,39925.20,36.00,52.50,#N/A
6332,1/12/20 17:21:34,80.837,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.558,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.877,24564,39922.39,36.00,52.50,#N/A
6336,1/12/20 17:21:37,80.887,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.557,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.879,24553,39926.06,36.00,52.50,#N/A
6340,1/12/20 17:21:40,80.937,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.566,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.871,24553,39926.04,36.00,52.50,#N/A
6344,1/12/20 17:21:43,80.987,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.555,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.881,24554,39925.75,36.00,52.50,#N/A
6348,1/12/20 17:21:46,81.037,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.564,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.873,24541,39926.45,36.00,52.50,#N/A
6352,1/12/20 17:21:49,81.087,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.557,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.878,24562,39921.07,36.00,52.50,#N/A
6356,1/12/20 17:21:52,81.137,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.559,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.876,24537,39925.26,36.00,52.50,#N/A
6360,1/12/20 17:21:55,81.187,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.552,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.882,24549,39921.17,36.00,52.50,#N/A
6364,1/12/20 17:21:58,81.237,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.562,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.872,24542,39924.89,36.00,52.50,#N/A
6368,1/12/20 17:22:01,81.287,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.564,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.873,24540,39930.31,36.00,52.50,#N/A
6372,1/12/20 17:22:04,81.337,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.559,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.873,24546,39924.28,36.00,52.50,#N/A
6376,1/12/20 17:22:07,81.387,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.566,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.868,24537,39926.46,36.00,52.50,#N/A
6380,1/12/20 17:22:10,81.437,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.557,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.881,24535,39925.12,36.00,52.50,#N/A
6384,1/12/20 17:22:13,81.487,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.555,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.881,24536,39932.27,36.00,52.50,#N/A
6388,1/12/20 17:22:16,81.537,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.561,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.871,24543,39927.63,36.00,52.50,#N/A
6392,1/12/20 17:22:19,81.587,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.552,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.884,24540,39933.11,36.00,52.50,#N/A
6396,1/12/20 17:22:22,81.637,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.557,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.881,24532,39928.18,36.00,52.50,#N/A
6400,1/12/20 17:22:25,81.687,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.545,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.892,24541,39930.31,36.00,52.50,#N/A
6404,1/12/20 17:22:28,81.737,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.555,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.881,24541,39933.21,36.00,52.50,#N/A
6408,1/12/20 17:22:31,81.787,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.552,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.884,24524,39936.42,36.00,52.50,#N/A
6412,1/12/20 17:22:34,81.837,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.547,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.888,24532,39927.91,36.00,52.50,#N/A
6416,1/12/20 17:22:37,81.887,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.548,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.889,24509,39929.45,36.00,52.50,#N/A
6420,1/12/20 17:22:40,81.937,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.561,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.871,24519,39934.71,36.00,52.50,#N/A
6424,1/12/20 17:22:43,81.987,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.558,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.877,24518,39930.32,36.00,52.50,#N/A
6428,1/12/20 17:22:46,82.037,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.564,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.870,24517,39933.08,36.00,52.50,#N/A
6432,1/12/20 17:22:49,82.087,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.557,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.879,24520,39933.50,36.00,52.50,#N/A
6436,1/12/20 17:22:52,82.137,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.566,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.868,24513,39936.21,36.00,52.50,#N/A
6440,1/12/20 17:22:55,82.187,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.557,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.878,24508,39936.50,36.00,52.50,#N/A
6444,1/12/20 17:22:58,82.237,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.558,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.874,24515,39934.57,36.00,52.50,#N/A
6448,1/12/20 17:23:01,82.287,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.557,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.878,24505,39935.82,36.00,52.50,#N/A
6452,1/12/20 17:23:04,82.337,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.561,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.874,24517,39934.44,36.00,52.50,#N/A
6456,1/12/20 17:23:07,82.387,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.547,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.890,24509,39937.32,36.00,52.50,#N/A
6460,1/12/20 17:23:10,82.437,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.568,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.866,24520,39933.39,36.00,52.50,#N/A
6464,1/12/20 17:23:13,82.487,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.558,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.877,24501,39931.74,36.00,52.50,#N/A
6468,1/12/20 17:23:16,82.537,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.562,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.873,24509,39935.41,36.00,52.50,#N/A
6472,1/12/20 17:23:19,82.587,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.574,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.859,24498,39936.97,36.00,52.50,#N/A
6476,1/12/20 17:23:22,82.637,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.551,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.883,24505,39937.61,36.00,52.50,#N/A
6480,1/12/20 17:23:25,82.687,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.554,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.882,24503,39933.89,36.00,52.50,#N/A
6484,1/12/20 17:23:28,82.737,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.555,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.876,24499,39931.31,36.00,52.50,#N/A
6488,1/12/20 17:23:31,82.787,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.562,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.872,24489,39937.53,36.00,52.50,#N/A
6492,1/12/20 17:23:34,82.837,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.558,ppm (mg/L),10.808,°C,1018.000,hPa,Humid,0,0,,0,29.880,24493,39938.43,36.00,52.50,#N/A
6496,1/12/20 17:23:37,82.887,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.564,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.867,24485,39938.29,36.00,52.50,#N/A
6500,1/12/20 17:23:40,82.937,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.567,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.867,24481,39941.22,36.00,52.50,#N/A
6504,1/12/20 17:23:43,82.987,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.555,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.881,24493,39938.07,36.00,52.50,#N/A
6508,1/12/20 17:23:46,83.037,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.564,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.867,24496,39942.43,36.00,52.50,#N/A
6512,1/12/20 17:23:49,83.087,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.546,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.889,24480,39937.57,36.00,52.50,#N/A
6516,1/12/20 17:23:52,83.137,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.568,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.865,24484,39940.25,36.00,52.50,#N/A
6520,1/12/20 17:23:55,83.187,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.564,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.867,24488,39942.72,36.00,52.50,#N/A
6524,1/12/20 17:23:58,83.237,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.563,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.869,24478,39947.53,36.00,52.50,#N/A
6528,1/12/20 17:24:01,83.287,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.565,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.869,24473,39939.20,36.00,52.50,#N/A
6532,1/12/20 17:24:04,83.337,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.550,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.884,24476,39930.97,36.00,52.50,#N/A
6536,1/12/20 17:24:07,83.387,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.563,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.871,24476,39942.94,36.00,52.50,#N/A
6540,1/12/20 17:24:10,83.437,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.543,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.889,24476,39940.62,36.00,52.50,#N/A
6544,1/12/20 17:24:13,83.487,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.563,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.869,24474,39944.98,36.00,52.50,#N/A
6548,1/12/20 17:24:16,83.537,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.565,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.864,24484,39944.18,36.00,52.50,#N/A
6552,1/12/20 17:24:19,83.587,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.557,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.873,24470,39942.71,36.00,52.50,#N/A
6556,1/12/20 17:24:22,83.637,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.547,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.887,24471,39944.81,36.00,52.50,#N/A
6560,1/12/20 17:24:25,83.687,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.566,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.862,24475,39947.41,36.00,52.50,#N/A
6564,1/12/20 17:24:28,83.737,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.561,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.871,24466,39947.96,36.00,52.50,#N/A
6568,1/12/20 17:24:31,83.787,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.560,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.872,24460,39941.69,36.00,52.50,#N/A
6572,1/12/20 17:24:34,83.837,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.562,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.867,24467,39938.65,36.00,52.50,#N/A
6576,1/12/20 17:24:37,83.887,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.556,ppm (mg/L),10.814,°C,1018.000,hPa,Humid,0,0,,0,29.880,24454,39947.51,36.00,52.50,#N/A
6580,1/12/20 17:24:40,83.937,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.571,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.857,24455,39946.70,36.00,52.50,#N/A
6584,1/12/20 17:24:43,83.987,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.561,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.868,24454,39949.90,36.00,52.50,#N/A
6588,1/12/20 17:24:46,84.037,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.560,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.870,24456,39943.55,36.00,52.50,#N/A
6592,1/12/20 17:24:49,84.087,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.537,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.897,24462,39946.57,36.00,52.50,#N/A
6596,1/12/20 17:24:52,84.137,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.557,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.876,24452,39950.90,36.00,52.50,#N/A
6600,1/12/20 17:24:55,84.187,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.555,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.873,24463,39952.58,36.00,52.50,#N/A
6604,1/12/20 17:24:58,84.237,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.555,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.876,24456,39942.09,36.00,52.50,#N/A
6608,1/12/20 17:25:01,84.287,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.557,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.873,24474,39948.05,36.00,52.50,#N/A
6612,1/12/20 17:25:04,84.337,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.559,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.868,24446,39949.53,36.00,52.50,#N/A
6616,1/12/20 17:25:07,84.387,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.577,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.850,24453,39946.84,36.00,52.50,#N/A
6620,1/12/20 17:25:10,84.437,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.566,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.862,24457,39953.15,36.00,52.50,#N/A
6624,1/12/20 17:25:13,84.487,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.560,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.869,24451,39950.40,36.00,52.50,#N/A
6628,1/12/20 17:25:16,84.537,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.543,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.890,24455,39947.03,36.00,52.50,#N/A
6632,1/12/20 17:25:19,84.587,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.558,ppm (mg/L),10.820,°C,1018.000,hPa,Humid,0,0,,0,29.875,24442,39953.69,36.00,52.50,#N/A
6636,1/12/20 17:25:22,84.637,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.552,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.879,24443,39947.97,36.00,52.50,#N/A
6640,1/12/20 17:25:25,84.687,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.567,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.859,24448,39946.46,36.00,52.50,#N/A
6644,1/12/20 17:25:28,84.737,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.549,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.882,24432,39952.56,36.00,52.50,#N/A
6648,1/12/20 17:25:31,84.787,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.558,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.872,24436,39952.40,36.00,52.50,#N/A
6652,1/12/20 17:25:34,84.837,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.560,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.869,24433,39951.38,36.00,52.50,#N/A
6656,1/12/20 17:25:37,84.887,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.559,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.871,24423,39953.39,36.00,52.50,#N/A
6660,1/12/20 17:25:40,84.937,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.555,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.876,24436,39956.12,36.00,52.50,#N/A
